YEAR,EXPERIMENT,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,FAM_ENCODED,CLASS_OF,GRAD,BAGSOLD
2010,1572,3210,156245,12531,0,2.1,1,56.2153936,6,2012,0,0
2010,1572,3210,156245,12531,0,2.1,2,46.154482,6,2012,0,0
2010,1573,1250,156247,12531,0,2,1,64.2330147,6,2012,1,1865062
2010,1573,1250,156247,12531,0,2,2,62.0144067,6,2012,1,1865062
2010,1573,2210,156247,12531,0,2,1,66.8540057,6,2012,1,1865062
2010,1573,2210,156247,12531,0,2,2,68.2656174,6,2012,1,1865062
2010,1573,2230,156247,12531,0,2,1,67.5747559,6,2012,1,1865062
2010,1573,2240,156247,12531,0,2,1,56.9187459,6,2012,1,1865062
2010,1573,3210,156247,12531,0,2,1,53.9332905,6,2012,1,1865062
2010,1573,3210,156247,12531,0,2,2,53.9332905,6,2012,1,1865062
2010,1585,2260,156281,12531,0,2.9,1,59.3107384,6,2012,0,0
2010,1585,2260,156281,12531,0,2.9,2,70.5911409,6,2012,0,0
2010,1585,2340,156281,12531,0,2.9,1,61.1845105,6,2012,0,0
2010,1585,3150,156281,12531,0,2.9,1,58.0818794,6,2012,0,0
2010,1585,3150,156281,12531,0,2.9,2,55.84855,6,2012,0,0
2010,1585,3210,156281,12531,0,2.9,1,63.3699584,6,2012,0,0
2010,1585,3210,156281,12531,0,2.9,2,70.6321822,6,2012,0,0
2010,1585,3310,156281,12531,0,2.9,2,67.1008482,6,2012,0,0
2010,1592,3120,156305,12531,0,2.5,1,88.0155411,6,2012,1,664532
2010,1592,3210,156305,12531,0,2.5,1,65.135328,6,2012,1,664532
2010,1592,3210,156305,12531,0,2.5,2,65.9629937,6,2012,1,664532
2010,1592,3240,156305,12531,0,2.5,1,52.5842817,6,2012,1,664532
2010,1592,3240,156305,12531,0,2.5,2,70.6321822,6,2012,1,664532
2010,1592,3310,156305,12531,0,2.5,1,71.5770237,6,2012,1,664532
2010,1592,3370,156305,12531,0,2.5,1,54.3472721,6,2012,1,664532
2010,1592,3370,156305,12531,0,2.5,2,57.9782353,6,2012,1,664532
2010,1595,3210,156314,12531,0,2.8,1,57.7702036,6,2012,1,755156
2010,1595,3210,156314,12531,0,2.8,2,58.2893163,6,2012,1,755156
2010,1595,3310,156314,12531,0,2.8,1,73.1544361,6,2012,1,755156
2010,1595,3310,156314,12531,0,2.8,2,73.8671565,6,2012,1,755156
2010,1595,3370,156314,12531,0,2.8,2,49.7832147,6,2012,1,755156
2010,1595,3490,156314,12531,0,2.8,2,54.0755967,6,2012,1,755156
2010,1739,2200,155890,12533,0,2.7,1,64.9271476,10,2011,0,0
2010,1739,2200,155891,12540,0,2.3,1,74.6771269,12,2011,0,0
2010,1739,2200,155891,12540,0,2.3,2,65.7571925,12,2011,0,0
2010,1739,2260,155890,12533,0,2.7,1,58.9758654,10,2011,0,0
2010,1739,2260,155890,12533,0,2.7,2,67.0181708,10,2011,0,0
2010,1739,2260,155891,12540,0,2.3,2,62.8837085,12,2011,0,0
2010,1739,2320,155890,12533,0,2.7,1,59.9804844,10,2011,0,0
2010,1739,2320,155890,12533,0,2.7,2,62.3247442,10,2011,0,0
2010,1739,2320,155891,12540,0,2.3,1,61.9898712,12,2011,0,0
2010,1739,2320,155891,12540,0,2.3,2,66.1243335,12,2011,0,0
2010,1739,2420,155890,12533,0,2.7,2,62.5885385,10,2011,0,0
2010,1739,2420,155891,12540,0,2.3,1,55.3782111,12,2011,0,0
2010,1739,2440,155890,12533,0,2.7,1,39.9304835,10,2011,0,0
2010,1739,2440,155891,12540,0,2.3,2,47.7956869,12,2011,0,0
2010,1739,2470,155890,12533,0,2.7,1,61.3074856,10,2011,0,0
2010,1739,2470,155891,12540,0,2.3,1,63.6283994,12,2011,0,0
2010,1739,2470,155891,12540,0,2.3,2,62.8214031,12,2011,0,0
2010,1739,3120,155891,12540,0,2.3,1,75.1714066,12,2011,0,0
2010,1739,3140,155890,12533,0,2.7,1,54.284818,10,2011,0,0
2010,1739,3140,155890,12533,0,2.7,2,61.5440678,10,2011,0,0
2010,1739,3140,155891,12540,0,2.3,2,56.7398594,12,2011,0,0
2010,1739,3310,155890,12533,0,2.7,1,72.1507093,10,2011,0,0
2010,1739,3310,155890,12533,0,2.7,2,70.4342621,10,2011,0,0
2010,1739,3310,155891,12540,0,2.3,1,65.0130964,12,2011,0,0
2010,1739,3310,155891,12540,0,2.3,2,65.2529499,12,2011,0,0
2010,1739,3490,155890,12533,0,2.7,1,45.1630973,10,2011,0,0
2010,1739,3490,155890,12533,0,2.7,2,58.1819547,10,2011,0,0
2010,1739,3490,155891,12540,0,2.3,1,53.6760391,12,2011,0,0
2010,1739,3490,155891,12540,0,2.3,2,43.0591372,12,2011,0,0
2010,1742,2110,155786,13537,0,2.8,2,73.4557029,7,2011,0,0
2010,1742,2110,155820,12533,0,2.8,1,77.6196079,10,2011,1,1061421
2010,1742,2110,155820,12533,0,2.8,2,84.5609365,10,2011,1,1061421
2010,1742,2110,155842,13982,0,2.4,2,68.1172145,11,2011,1,634171
2010,1742,2110,155853,13521,0,2.7,1,64.4875896,8,2011,1,761392
2010,1742,2110,155853,13521,0,2.7,2,71.106536,8,2011,1,761392
2010,1742,2120,155786,13537,0,2.8,1,56.9639507,7,2011,0,0
2010,1742,2120,155786,13537,0,2.8,2,49.0348062,7,2011,0,0
2010,1742,2120,155820,12533,0,2.8,1,77.963849,10,2011,1,1061421
2010,1742,2120,155820,12533,0,2.8,2,57.5229151,10,2011,1,1061421
2010,1742,2120,155842,13982,0,2.4,1,65.3412779,11,2011,1,634171
2010,1742,2120,155853,13521,0,2.7,1,58.9758654,8,2011,1,761392
2010,1742,2120,155853,13521,0,2.7,2,48.4758419,8,2011,1,761392
2010,1742,2170,155786,13537,0,2.8,1,77.069863,7,2011,0,0
2010,1742,2170,155786,13537,0,2.8,2,80.3081087,7,2011,0,0
2010,1742,2170,155820,12533,0,2.8,1,71.1501052,10,2011,1,1061421
2010,1742,2170,155820,12533,0,2.8,2,66.4592065,10,2011,1,1061421
2010,1742,2170,155842,13982,0,2.4,2,80.7561427,11,2011,1,634171
2010,1742,2200,155786,13537,0,2.8,1,65.6520614,7,2011,0,0
2010,1742,2200,155786,13537,0,2.8,2,96.5595613,7,2011,0,0
2010,1742,2200,155820,12533,0,2.8,1,69.1802727,10,2011,1,1061421
2010,1742,2200,155820,12533,0,2.8,2,69.6970062,10,2011,1,1061421
2010,1742,2200,155842,13982,0,2.4,1,52.37625,11,2011,1,634171
2010,1742,2200,155842,13982,0,2.4,2,75.5071718,11,2011,1,634171
2010,1742,2210,155786,13537,0,2.8,2,63.728326,7,2011,0,0
2010,1742,2210,155820,12533,0,2.8,2,63.1237107,10,2011,1,1061421
2010,1742,2210,155842,13982,0,2.4,1,60.400414,11,2011,1,634171
2010,1742,2210,155842,13982,0,2.4,2,61.7120991,11,2011,1,634171
2010,1742,2210,155853,13521,0,2.7,2,60.1981816,8,2011,1,761392
2010,1742,2230,155786,13537,0,2.8,2,59.0866471,7,2011,0,0
2010,1742,2230,155820,12533,0,2.8,1,49.2565183,10,2011,1,1061421
2010,1742,2230,155842,13982,0,2.4,1,45.4593083,11,2011,1,634171
2010,1742,2230,155853,13521,0,2.7,1,43.3367606,8,2011,1,761392
2010,1742,2230,155853,13521,0,2.7,2,45.6833996,8,2011,1,761392
2010,1742,2240,155786,13537,0,2.8,2,82.2626251,7,2011,0,0
2010,1742,2240,155820,12533,0,2.8,1,58.0613587,10,2011,1,1061421
2010,1742,2240,155820,12533,0,2.8,2,56.0875114,10,2011,1,1061421
2010,1742,2240,155842,13982,0,2.4,1,54.0106147,11,2011,1,634171
2010,1742,2240,155853,13521,0,2.7,1,62.8379088,8,2011,1,761392
2010,1742,2240,155853,13521,0,2.7,2,59.2039716,8,2011,1,761392
2010,1742,2260,155786,13537,0,2.8,2,66.1243335,7,2011,0,0
2010,1742,2260,155820,12533,0,2.8,1,52.4971433,10,2011,1,1061421
2010,1742,2260,155820,12533,0,2.8,2,56.9639507,10,2011,1,1061421
2010,1742,2260,155853,13521,0,2.7,1,61.9898712,8,2011,1,761392
2010,1742,2260,155853,13521,0,2.7,2,61.4332861,8,2011,1,761392
2010,1742,2280,155820,12533,0,2.8,2,65.0300482,10,2011,1,1061421
2010,1742,2280,155842,13982,0,2.4,1,55.0744164,11,2011,1,634171
2010,1742,2280,155842,13982,0,2.4,2,64.6162153,11,2011,1,634171
2010,1742,2280,155853,13521,0,2.7,1,40.4494475,8,2011,1,761392
2010,1742,2280,155853,13521,0,2.7,2,60.4661395,8,2011,1,761392
2010,1742,2301,155786,13537,0,2.8,1,61.0767028,7,2011,0,0
2010,1742,2301,155820,12533,0,2.8,2,57.6213546,10,2011,1,1061421
2010,1742,2301,155842,13982,0,2.4,1,59.9257627,11,2011,1,634171
2010,1742,2301,155853,13521,0,2.7,2,62.2300221,8,2011,1,761392
2010,1742,2308,155820,12533,0,2.8,2,47.4309251,10,2011,1,1061421
2010,1742,2308,155842,13982,0,2.4,1,56.7126473,11,2011,1,634171
2010,1742,2310,155842,13982,0,2.4,1,58.5276828,11,2011,1,634171
2010,1742,2310,155853,13521,0,2.7,1,60.8743217,8,2011,1,761392
2010,1742,2310,155853,13521,0,2.7,2,61.2091948,8,2011,1,761392
2010,1742,2320,155786,13537,0,2.8,1,78.0746307,7,2011,0,0
2010,1742,2320,155820,12533,0,2.8,2,55.6244587,10,2011,1,1061421
2010,1742,2340,155786,13537,0,2.8,2,64.0898164,7,2011,0,0
2010,1742,2340,155820,12533,0,2.8,2,48.9692294,10,2011,1,1061421
2010,1742,2340,155842,13982,0,2.4,1,62.9880961,11,2011,1,634171
2010,1742,2340,155853,13521,0,2.7,1,64.2907105,8,2011,1,761392
2010,1742,2340,155853,13521,0,2.7,2,49.5696811,8,2011,1,761392
2010,1742,2405,155786,13537,0,2.8,1,57.0680409,7,2011,0,0
2010,1742,2405,155820,12533,0,2.8,1,68.4650244,10,2011,1,1061421
2010,1742,2405,155820,12533,0,2.8,2,41.0336908,10,2011,1,1061421
2010,1742,2405,155853,13521,0,2.7,1,48.3840939,8,2011,1,761392
2010,1742,2420,155786,13537,0,2.8,1,74.0024738,7,2011,0,0
2010,1742,2420,155786,13537,0,2.8,2,70.297904,7,2011,0,0
2010,1742,2420,155842,13982,0,2.4,2,66.191546,11,2011,1,634171
2010,1742,2420,155853,13521,0,2.7,1,72.6005276,8,2011,1,761392
2010,1742,2420,155853,13521,0,2.7,2,60.9856983,8,2011,1,761392
2010,1742,2440,155786,13537,0,2.8,1,36.7048773,7,2011,0,0
2010,1742,2440,155786,13537,0,2.8,2,38.2165642,7,2011,0,0
2010,1742,2440,155820,12533,0,2.8,1,37.4095678,10,2011,1,1061421
2010,1742,2440,155842,13982,0,2.4,1,39.3258682,11,2011,1,634171
2010,1742,2440,155842,13982,0,2.4,2,37.1072602,11,2011,1,634171
2010,1742,2440,155853,13521,0,2.7,2,36.8049525,8,2011,1,761392
2010,1742,2450,155786,13537,0,2.8,1,80.3656557,7,2011,0,0
2010,1742,2450,155786,13537,0,2.8,2,70.1819178,7,2011,0,0
2010,1742,2450,155820,12533,0,2.8,1,61.9143314,10,2011,1,1061421
2010,1742,2450,155842,13982,0,2.4,1,62.2166391,11,2011,1,634171
2010,1742,2450,155842,13982,0,2.4,2,53.7445899,11,2011,1,634171
2010,1742,2450,155853,13521,0,2.7,1,74.8213662,8,2011,1,761392
2010,1742,2470,155786,13537,0,2.8,2,66.6516246,7,2011,0,0
2010,1742,2470,155820,12533,0,2.8,2,65.442394,10,2011,1,1061421
2010,1742,2470,155842,13982,0,2.4,1,63.6283994,11,2011,1,634171
2010,1742,2470,155842,13982,0,2.4,2,64.130709,11,2011,1,634171
2010,1742,2470,155853,13521,0,2.7,2,60.3004874,8,2011,1,761392
2010,1742,2530,155786,13537,0,2.8,2,50.8212913,7,2011,0,0
2010,1742,2530,155820,12533,0,2.8,1,57.6772659,10,2011,1,1061421
2010,1742,2530,155820,12533,0,2.8,2,59.895874,10,2011,1,1061421
2010,1742,2530,155842,13982,0,2.4,1,58.181806,11,2011,1,634171
2010,1742,2530,155842,13982,0,2.4,2,58.4841136,11,2011,1,634171
2010,1742,2530,155853,13521,0,2.7,2,57.3748096,8,2011,1,761392
2010,1742,3120,155786,13537,0,2.8,1,73.159492,7,2011,0,0
2010,1742,3120,155786,13537,0,2.8,2,80.5322,7,2011,0,0
2010,1742,3120,155820,12533,0,2.8,1,87.1217038,10,2011,1,1061421
2010,1742,3120,155820,12533,0,2.8,2,77.7397577,10,2011,1,1061421
2010,1742,3120,155842,13982,0,2.4,2,84.6641345,11,2011,1,634171
2010,1742,3140,155820,12533,0,2.8,2,56.9639507,10,2011,1,1061421
2010,1742,3150,155786,13537,0,2.8,1,60.3153574,7,2011,0,0
2010,1742,3150,155786,13537,0,2.8,2,55.84855,7,2011,0,0
2010,1742,3150,155842,13982,0,2.4,1,50.2636653,11,2011,1,634171
2010,1742,3150,155842,13982,0,2.4,2,65.9002422,11,2011,1,634171
2010,1742,3150,155853,13521,0,2.7,1,59.1974288,8,2011,1,761392
2010,1742,3150,155853,13521,0,2.7,2,59.1974288,8,2011,1,761392
2010,1742,3230,155786,13537,0,2.8,1,51.9380303,7,2011,0,0
2010,1742,3230,155820,12533,0,2.8,1,53.3909807,10,2011,1,1061421
2010,1742,3230,155842,13982,0,2.4,1,47.6927863,11,2011,1,634171
2010,1742,3230,155842,13982,0,2.4,2,61.0984131,11,2011,1,634171
2010,1742,3230,155853,13521,0,2.7,2,50.70932,8,2011,1,761392
2010,1742,3270,155786,13537,0,2.8,1,60.1550585,7,2011,0,0
2010,1742,3270,155820,12533,0,2.8,1,50.1994268,10,2011,1,1061421
2010,1742,3270,155842,13982,0,2.4,1,41.6933252,11,2011,1,634171
2010,1742,3270,155853,13521,0,2.7,1,51.5484356,8,2011,1,761392
2010,1742,3270,155853,13521,0,2.7,2,49.2664813,8,2011,1,761392
2010,1742,3310,155786,13537,0,2.8,1,64.0016371,7,2011,0,0
2010,1742,3310,155786,13537,0,2.8,2,54.954564,7,2011,0,0
2010,1742,3310,155820,12533,0,2.8,1,54.7304727,10,2011,1,1061421
2010,1742,3310,155820,12533,0,2.8,2,59.1974288,10,2011,1,1061421
2010,1742,3310,155842,13982,0,2.4,1,71.1501052,11,2011,1,634171
2010,1742,3310,155842,13982,0,2.4,2,64.7823135,11,2011,1,634171
2010,1742,3310,155853,13521,0,2.7,1,63.7775458,8,2011,1,761392
2010,1742,3310,155853,13521,0,2.7,2,66.1243335,8,2011,1,761392
2010,1742,3490,155786,13537,0,2.8,1,52.773131,7,2011,0,0
2010,1742,3490,155820,12533,0,2.8,1,49.167893,10,2011,1,1061421
2010,1742,3490,155820,12533,0,2.8,2,49.4681188,10,2011,1,1061421
2010,1742,3490,155842,13982,0,2.4,2,63.3878024,11,2011,1,634171
2010,1742,3490,155853,13521,0,2.7,2,48.3687777,8,2011,1,761392
2010,1743,2170,120075,12485,0,2.6,2,81.5368191,14,2011,0,0
2010,1743,2170,139548,13984,0,3,1,71.4851269,4,2013,0,0
2010,1743,2170,139548,13984,0,3,2,87.1217038,4,2013,0,0
2010,1743,2170,155843,13991,0,3,1,77.4048847,13,2011,1,871341
2010,1743,2170,155859,6089,0,2.7,2,72.1548729,9,2011,0,0
2010,1743,2200,120075,12485,0,2.6,1,73.6390503,14,2011,0,0
2010,1743,2200,120075,12485,0,2.6,2,71.4622271,14,2011,0,0
2010,1743,2200,139548,13984,0,3,1,61.2960357,4,2013,0,0
2010,1743,2200,139548,13984,0,3,2,72.0840916,4,2013,0,0
2010,1743,2200,155843,13991,0,3,1,68.8691918,13,2011,1,871341
2010,1743,2200,155843,13991,0,3,2,81.8318404,13,2011,1,871341
2010,1743,2200,155859,6089,0,2.7,2,50.0965262,9,2011,0,0
2010,1743,2260,120075,12485,0,2.6,1,46.2425126,14,2011,0,0
2010,1743,2260,120075,12485,0,2.6,2,53.6125441,14,2011,0,0
2010,1743,2260,139548,13984,0,3,1,65.2304962,4,2013,0,0
2010,1743,2260,155859,6089,0,2.7,1,49.1457366,9,2011,0,0
2010,1743,2260,155859,6089,0,2.7,2,56.2942047,9,2011,0,0
2010,1743,2310,139548,13984,0,3,1,62.6621451,4,2013,0,0
2010,1743,2310,155843,13991,0,3,1,62.3247442,13,2011,1,871341
2010,1743,2310,155843,13991,0,3,2,65.2304962,13,2011,1,871341
2010,1743,2310,155859,6089,0,2.7,1,54.5063814,9,2011,0,0
2010,1743,2310,155859,6089,0,2.7,2,64.6713831,9,2011,0,0
2010,1743,2320,120075,12485,0,2.6,2,71.3741965,14,2011,0,0
2010,1743,2320,155843,13991,0,3,2,69.9213949,13,2011,1,871341
2010,1743,2320,155859,6089,0,2.7,1,55.84855,9,2011,0,0
2010,1743,2320,155859,6089,0,2.7,2,73.7184563,9,2011,0,0
2010,1743,2340,120075,12485,0,2.6,1,65.8913202,14,2011,0,0
2010,1743,2340,120075,12485,0,2.6,2,65.0920562,14,2011,0,0
2010,1743,2340,139548,13984,0,3,1,58.8818868,4,2013,0,0
2010,1743,2340,155843,13991,0,3,1,74.8038195,13,2011,1,871341
2010,1743,2405,120075,12485,0,2.6,2,53.4651821,14,2011,0,0
2010,1743,2405,139548,13984,0,3,1,45.8520257,4,2013,0,0
2010,1743,2405,155843,13991,0,3,2,59.6823404,13,2011,1,871341
2010,1743,2405,155859,6089,0,2.7,1,52.1649469,9,2011,0,0
2010,1743,2420,120075,12485,0,2.6,1,72.000076,14,2011,0,0
2010,1743,2420,120075,12485,0,2.6,2,68.595732,14,2011,0,0
2010,1743,2420,139548,13984,0,3,1,69.7967841,4,2013,0,0
2010,1743,2420,139548,13984,0,3,2,67.9952803,4,2013,0,0
2010,1743,2420,155843,13991,0,3,1,60.5839101,13,2011,1,871341
2010,1743,2420,155859,6089,0,2.7,2,57.9810606,9,2011,0,0
2010,1743,2440,120075,12485,0,2.6,1,34.5863445,14,2011,0,0
2010,1743,2440,120075,12485,0,2.6,2,35.2932656,14,2011,0,0
2010,1743,2440,139548,13984,0,3,1,40.6374046,4,2013,0,0
2010,1743,2440,155843,13991,0,3,1,41.2421686,13,2011,1,871341
2010,1743,2450,120075,12485,0,2.6,1,66.9563115,14,2011,0,0
2010,1743,2450,120075,12485,0,2.6,2,58.5864194,14,2011,0,0
2010,1743,2450,139548,13984,0,3,2,71.8958371,4,2013,0,0
2010,1743,2450,155859,6089,0,2.7,2,69.9795367,9,2011,0,0
2010,1743,2470,120075,12485,0,2.6,1,61.4097914,14,2011,0,0
2010,1743,2470,139548,13984,0,3,1,57.4771154,4,2013,0,0
2010,1743,2470,139548,13984,0,3,2,56.7701943,4,2013,0,0
2010,1743,2470,155843,13991,0,3,2,58.9888023,13,2011,1,871341
2010,1743,2470,155859,6089,0,2.7,1,54.0491281,9,2011,0,0
2010,1743,2470,155859,6089,0,2.7,2,57.9818041,9,2011,0,0
2010,1743,2530,120075,12485,0,2.6,2,56.2655056,14,2011,0,0
2010,1743,2530,139548,13984,0,3,1,51.32598,4,2013,0,0
2010,1743,2530,155843,13991,0,3,2,53.7445899,13,2011,1,871341
2010,1743,2530,155859,6089,0,2.7,1,62.619022,9,2011,0,0
2010,1743,2530,155859,6089,0,2.7,2,61.9143314,9,2011,0,0
2010,1743,3120,120075,12485,0,2.6,2,84.9990075,14,2011,0,0
2010,1743,3120,139548,13984,0,3,1,70.1454862,4,2013,0,0
2010,1743,3120,139548,13984,0,3,2,69.0275576,4,2013,0,0
2010,1743,3120,155843,13991,0,3,1,70.2562679,13,2011,1,871341
2010,1743,3120,155859,6089,0,2.7,1,74.723224,9,2011,0,0
2010,1743,3120,155859,6089,0,2.7,2,74.8365336,9,2011,0,0
2010,1743,3140,120075,12485,0,2.6,1,65.2304962,14,2011,0,0
2010,1743,3140,120075,12485,0,2.6,2,60.0912661,14,2011,0,0
2010,1743,3140,139548,13984,0,3,2,50.039574,4,2013,0,0
2010,1743,3140,155843,13991,0,3,1,64.0016371,13,2011,1,871341
2010,1743,3140,155843,13991,0,3,2,55.5135283,13,2011,1,871341
2010,1743,3140,155859,6089,0,2.7,1,73.7184563,9,2011,0,0
2010,1743,3150,120075,12485,0,2.6,1,54.7304727,14,2011,0,0
2010,1743,3150,120075,12485,0,2.6,2,67.0181708,14,2011,0,0
2010,1743,3150,139548,13984,0,3,2,58.0818794,4,2013,0,0
2010,1743,3150,155843,13991,0,3,1,59.1974288,13,2011,1,871341
2010,1743,3150,155859,6089,0,2.7,1,53.6125441,9,2011,0,0
2010,1743,3150,155859,6089,0,2.7,2,65.9002422,9,2011,0,0
2010,1743,3210,120075,12485,0,2.6,1,65.8600931,14,2011,0,0
2010,1743,3210,120075,12485,0,2.6,2,63.7861704,14,2011,0,0
2010,1743,3210,139548,13984,0,3,1,73.3279694,4,2013,0,0
2010,1743,3210,139548,13984,0,3,2,59.7412257,4,2013,0,0
2010,1743,3210,155843,13991,0,3,1,63.7861704,13,2011,1,871341
2010,1743,3210,155843,13991,0,3,2,64.9271476,13,2011,1,871341
2010,1743,3210,155859,6089,0,2.7,1,69.2830246,9,2011,0,0
2010,1743,3210,155859,6089,0,2.7,2,67.3120025,9,2011,0,0
2010,1743,3230,120075,12485,0,2.6,1,48.9216453,14,2011,0,0
2010,1743,3230,139548,13984,0,3,2,51.2682843,4,2013,0,0
2010,1743,3230,155843,13991,0,3,1,49.2565183,13,2011,1,871341
2010,1743,3240,120075,12485,0,2.6,1,55.5933804,14,2011,0,0
2010,1743,3240,120075,12485,0,2.6,2,53.6223583,14,2011,0,0
2010,1743,3240,139548,13984,0,3,1,56.6292264,4,2013,0,0
2010,1743,3240,139548,13984,0,3,2,51.0294717,4,2013,0,0
2010,1743,3240,155859,6089,0,2.7,1,58.0811359,9,2011,0,0
2010,1743,3240,155859,6089,0,2.7,2,50.6132596,9,2011,0,0
2010,1743,3260,120075,12485,0,2.6,2,55.1762761,14,2011,0,0
2010,1743,3260,139548,13984,0,3,1,50.374447,4,2013,0,0
2010,1743,3260,139548,13984,0,3,2,54.284818,4,2013,0,0
2010,1743,3260,155843,13991,0,3,2,68.2445019,13,2011,1,871341
2010,1743,3260,155859,6089,0,2.7,1,52.4971433,9,2011,0,0
2010,1743,3270,139548,13984,0,3,1,53.6223583,4,2013,0,0
2010,1743,3270,139548,13984,0,3,2,57.8731042,4,2013,0,0
2010,1743,3270,155843,13991,0,3,1,71.4622271,13,2011,1,871341
2010,1743,3270,155843,13991,0,3,2,52.1704488,13,2011,1,871341
2010,1743,3310,120075,12485,0,2.6,1,65.9002422,14,2011,0,0
2010,1743,3310,120075,12485,0,2.6,2,55.7352404,14,2011,0,0
2010,1743,3310,139548,13984,0,3,1,74.1666389,4,2013,0,0
2010,1743,3310,139548,13984,0,3,2,65.1171866,4,2013,0,0
2010,1743,3310,155843,13991,0,3,1,73.7184563,13,2011,1,871341
2010,1743,3310,155843,13991,0,3,2,59.5323018,13,2011,1,871341
2010,1743,3310,155859,6089,0,2.7,1,67.6879168,9,2011,0,0
2010,1743,3310,155859,6089,0,2.7,2,56.4049864,9,2011,0,0
2010,1743,3370,155843,13991,0,3,1,64.7191159,13,2011,1,871341
2010,1743,3370,155843,13991,0,3,2,70.9431144,13,2011,1,871341
2010,1743,3370,155859,6089,0,2.7,1,54.0361911,9,2011,0,0
2010,1743,3410,120075,12485,0,2.6,2,62.787202,14,2011,0,0
2010,1743,3410,155843,13991,0,3,2,59.0827809,13,2011,1,871341
2010,1743,3410,155859,6089,0,2.7,1,59.5839008,9,2011,0,0
2010,1743,3410,155859,6089,0,2.7,2,44.7635397,9,2011,0,0
2010,1743,3420,120075,12485,0,2.6,2,52.1725306,14,2011,0,0
2010,1743,3420,139548,13984,0,3,1,56.9788208,4,2013,0,0
2010,1743,3420,155843,13991,0,3,1,51.1725213,13,2011,1,871341
2010,1743,3420,155843,13991,0,3,2,53.8747026,13,2011,1,871341
2010,1743,3420,155859,6089,0,2.7,1,56.4797827,9,2011,0,0
2010,1743,3490,120075,12485,0,2.6,1,45.2624291,14,2011,0,0
2010,1743,3490,120075,12485,0,2.6,2,47.2670574,14,2011,0,0
2010,1743,3490,155843,13991,0,3,1,50.2696133,13,2011,1,871341
2010,1743,3490,155843,13991,0,3,2,56.1795568,13,2011,1,871341
2010,1743,3490,155859,6089,0,2.7,1,47.9668409,9,2011,0,0
2010,1743,3501,120075,12485,0,2.6,1,63.3767986,14,2011,0,0
2010,1743,3501,120075,12485,0,2.6,2,61.7971556,14,2011,0,0
2010,1743,3501,139548,13984,0,3,2,50.5934825,4,2013,0,0
2010,1743,3501,155843,13991,0,3,1,59.6931955,13,2011,1,871341
2010,1743,3501,155843,13991,0,3,2,64.2191856,13,2011,1,871341
2010,1743,3501,155859,6089,0,2.7,1,69.0794539,9,2011,0,0
2010,1743,3501,155859,6089,0,2.7,2,69.089863,9,2011,0,0
2011,1865,2210,120075,12485,0,2.6,1,44.6701559,14,2011,0,0
2011,1865,2210,120075,12485,0,2.6,2,44.267773,14,2011,0,0
2011,1865,2210,150509,12531,0,2.2,1,46.888764,6,2011,0,0
2011,1865,2210,150509,12531,0,2.2,2,46.6863829,6,2011,0,0
2011,1865,2210,155842,13982,0,2.4,1,49.0072967,11,2011,1,634171
2011,1865,2210,155842,13982,0,2.4,2,56.8725001,11,2011,1,634171
2011,1865,2280,120075,12485,0,2.6,1,68.1420474,14,2011,0,0
2011,1865,2280,120075,12485,0,2.6,2,72.8090054,14,2011,0,0
2011,1865,2280,150509,12531,0,2.2,1,65.9629937,6,2011,0,0
2011,1865,2280,150509,12531,0,2.2,2,70.5270511,6,2011,0,0
2011,1865,2280,155842,13982,0,2.4,1,74.3661946,11,2011,1,634171
2011,1865,2280,155842,13982,0,2.4,2,69.9050378,11,2011,1,634171
2011,1865,2290,120075,12485,0,2.6,1,48.4758419,14,2011,0,0
2011,1865,2290,120075,12485,0,2.6,2,36.8604177,14,2011,0,0
2011,1865,2290,150509,12531,0,2.2,1,58.7517741,6,2011,0,0
2011,1865,2290,150509,12531,0,2.2,2,31.0515904,6,2011,0,0
2011,1865,2290,155842,13982,0,2.4,1,50.70932,11,2011,1,634171
2011,1865,2290,155842,13982,0,2.4,2,23.9031223,11,2011,1,634171
2011,1865,2320,120075,12485,0,2.6,1,76.73499,14,2011,0,0
2011,1865,2320,120075,12485,0,2.6,2,81.7609104,14,2011,0,0
2011,1865,2320,150509,12531,0,2.2,1,75.39297,6,2011,0,0
2011,1865,2320,150509,12531,0,2.2,2,77.069863,6,2011,0,0
2011,1865,2320,155842,13982,0,2.4,1,83.7702971,11,2011,1,634171
2011,1865,2320,155842,13982,0,2.4,2,81.7609104,11,2011,1,634171
2011,1865,2460,120075,12485,0,2.6,1,85.3100884,14,2011,0,0
2011,1865,2460,120075,12485,0,2.6,2,74.7214396,14,2011,0,0
2011,1865,2460,150509,12531,0,2.2,1,73.7142927,6,2011,0,0
2011,1865,2460,150509,12531,0,2.2,2,65.8489406,6,2011,0,0
2011,1865,2460,155842,13982,0,2.4,1,77.5448116,11,2011,1,634171
2011,1865,2460,155842,13982,0,2.4,2,76.5376647,11,2011,1,634171
2011,1865,3490,120075,12485,0,2.6,1,41.4585275,14,2011,0,0
2011,1865,3490,120075,12485,0,2.6,2,33.2459603,14,2011,0,0
2011,1865,3490,150509,12531,0,2.2,1,30.0425104,6,2011,0,0
2011,1865,3490,150509,12531,0,2.2,2,31.5437883,6,2011,0,0
2011,1865,3490,155842,13982,0,2.4,1,51.1725213,11,2011,1,634171
2011,1865,3490,155842,13982,0,2.4,2,49.167893,11,2011,1,634171
